"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDP38","OUT045",742.821044921875
"FDA31","OUT027",4449.876953125
"FDY52","OUT010",186.376937866211
"FDD03","OUT027",5715.3759765625
"FDN52","OUT018",1246.48291015625
"FDU20","OUT010",277.335998535156
"FDD22","OUT035",1749.26818847656
"NCB55","OUT019",180.618377685547
"FDN27","OUT045",1793.55859375
"FDD16","OUT013",1252.53137207031
"FDW48","OUT046",1198.43115234375
"DRN35","OUT045",633.859680175781
"FDX25","OUT049",2911.25122070312
"DRD49","OUT049",3941.80810546875
"FDE21","OUT019",312.535827636719
"FDN44","OUT035",2693.79077148438
"DRC01","OUT049",809.244567871094
"NCK30","OUT046",3837.51123046875
"FDU39","OUT013",794.16796875
"FDB49","OUT013",1521.94946289062
"FDS12","OUT045",1884.701171875
"FDR57","OUT018",2233.00708007812
"FDX22","OUT027",5286.9755859375
"FDC60","OUT013",1585.11120605469
"NCE42","OUT049",3057.62939453125
"NCK42","OUT049",3538.15673828125
"DRE01","OUT017",3835.63427734375
"FDE57","OUT018",1982.1171875
"DRK59","OUT019",570.826171875
"FDB10","OUT027",5353.03271484375
"FDQ25","OUT046",2757.998046875
"FDY26","OUT017",3859.23364257812
"FDG28","OUT049",4077.72631835938
"FDM14","OUT049",1652.85949707031
"NCH29","OUT049",1670.32861328125
"FDD48","OUT049",1891.083984375
"FDC17","OUT045",3553.08447265625
"DRH49","OUT027",2155.99755859375
"FDN44","OUT018",2409.28588867188
"FDC29","OUT045",1795.36376953125
"DRK01","OUT019",254.452896118164
"FDD48","OUT017",1916.75256347656
"FDB59","OUT013",2890.93530273438
"FDY45","OUT010",560.901489257812
"FDX60","OUT035",1276.65295410156
"FDT09","OUT010",331.266357421875
"DRB24","OUT018",2150.85180664062
"FDL13","OUT035",3884.66186523438
"FDN16","OUT035",1669.40417480469
"FDK57","OUT013",1949.6796875
"FDO22","OUT027",2137.50048828125
"FDC57","OUT010",549.706848144531
"FDZ13","OUT027",1469.99938964844
"FDW27","OUT013",2134.01904296875
"FDX10","OUT049",643.185791015625
"FDY08","OUT018",2010.4091796875
"FDA49","OUT017",1334.72009277344
"FDC32","OUT018",1313.04357910156
"FDO04","OUT035",837.829284667969
"NCZ54","OUT013",2437.14184570312
"FDY40","OUT045",735.041809082031
"FDW36","OUT045",1571.85827636719
"FDE11","OUT017",3556.35278320312
"DRE37","OUT045",2895.38061523438
"NCK19","OUT017",2864.14038085938
"FDT19","OUT035",2877.36352539062
"FDE56","OUT045",908.084228515625
"FDZ57","OUT010",296.349670410156
"FDB35","OUT035",1600.8798828125
"FDF09","OUT010",48.2953033447266
"FDO34","OUT046",2816.23217773438
"FDA55","OUT046",4059.6669921875
"NCM18","OUT035",988.523132324219
"FDJ20","OUT019",338.399047851562
"DRQ35","OUT019",290.603210449219
"FDG02","OUT013",2979.03857421875
"NCU29","OUT018",2203.12866210938
"FDL27","OUT027",1598.90368652344
"NCA54","OUT035",2993.11401367188
"FDJ32","OUT035",958.016845703125
"FDB21","OUT019",522.306823730469
"FDR46","OUT035",2646.2958984375
"FDZ32","OUT046",1668.12561035156
"DRF36","OUT017",3167.353515625
"NCU54","OUT017",3526.59643554688
"NCI31","OUT017",659.548156738281
"DRA59","OUT035",2848.28588867188
"NCC55","OUT045",601.99658203125
"FDE44","OUT018",634.057434082031
"NCN26","OUT018",1630.173828125
"FDC11","OUT049",1258.42150878906
"FDV24","OUT035",2289.85375976562
"FDR40","OUT019",237.996109008789
"NCQ17","OUT049",2554.02270507812
"FDC46","OUT045",2948.61059570312
"NCM18","OUT046",935.382629394531
"FDK16","OUT046",1590.185546875
"FDI28","OUT017",1292.09204101562
"FDS11","OUT018",3313.01513671875
"DRD13","OUT046",955.720397949219
"FDL36","OUT035",1423.86474609375
"FDI27","OUT013",724.301025390625
"FDJ53","OUT019",272.437194824219
"FDS44","OUT045",3783.17260742188
"FDE28","OUT046",3679.42138671875
"FDQ33","OUT018",2240.078125
"FDB37","OUT017",3995.1396484375
"FDQ31","OUT045",1397.48034667969
"NCQ05","OUT046",2432.35913085938
"FDE10","OUT013",1956.90515136719
"FDF38","OUT017",672.68310546875
"FDE50","OUT019",601.102233886719
"DRG37","OUT010",460.035125732422
"NCH06","OUT049",3675.380859375
"FDY14","OUT045",4186.12060546875
"FDO27","OUT017",1581.07287597656
"FDQ19","OUT049",3560.89697265625
"FDZ26","OUT019",562.314147949219
"FDN51","OUT013",3936.265625
"FDK20","OUT035",2030.64794921875
"FDD40","OUT018",2525.896484375
"DRI25","OUT018",729.289123535156
"FDH56","OUT017",1920.97302246094
"FDI36","OUT027",5203.5166015625
"DRH11","OUT018",786.074645996094
"NCV18","OUT017",1327.53796386719
"DRI01","OUT049",2875.771484375
"DRE48","OUT049",3208.41918945312
"FDS51","OUT035",943.91552734375
"FDM38","OUT017",850.982849121094
"FDB60","OUT027",5215.15380859375
"FDY58","OUT035",3797.7548828125
"FDY22","OUT045",2410.31982421875
"FDF11","OUT027",5031.32763671875
"FDZ51","OUT035",1519.56066894531
"FDQ45","OUT017",3106.525390625
"FDF17","OUT035",3154.08520507812
"NCF31","OUT027",3692.28076171875
"FDA37","OUT013",1870.37976074219
"FDO51","OUT046",702.817749023438
"FDF34","OUT013",2842.00537109375
"FDD57","OUT018",1333.71850585938
"FDO37","OUT046",3835.259765625
"FDR49","OUT049",780.638610839844
"FDS39","OUT049",2308.6435546875
"FDI48","OUT027",1530.79455566406
"DRM35","OUT049",2920.83569335938
"FDV57","OUT035",2983.37915039062
"FDZ55","OUT013",2465.51049804688
"FDI28","OUT035",1269.16552734375
"FDS21","OUT045",991.44970703125
"FDT34","OUT013",1606.72058105469
"DRI25","OUT035",865.432861328125
"FDT47","OUT010",283.170684814453
"DRH39","OUT045",1170.75708007812
"NCD54","OUT045",2349.57495117188
"FDU16","OUT027",2246.33569335938
"NCW29","OUT045",1929.48120117188
"FDV25","OUT027",5624.2998046875
"FDM56","OUT035",1626.67370605469
"FDZ04","OUT027",1669.12927246094
"FDG59","OUT019",85.5067749023438
"FDI56","OUT045",1403.05834960938
"FDS33","OUT035",1474.97277832031
"FDC23","OUT049",3005.24560546875
"FDT11","OUT049",3060.98022460938
"FDG17","OUT045",3819.46923828125
"FDZ44","OUT045",1742.95141601562
"FDJ52","OUT013",2395.21459960938
"DRI23","OUT046",2506.10913085938
"DRE15","OUT010",201.004089355469
"NCF07","OUT013",1621.5234375
"NCR29","OUT049",862.779052734375
"FDE44","OUT019",137.056411743164
"FDT23","OUT035",1369.05383300781
"NCG06","OUT017",3801.38403320312
"NCU41","OUT010",602.718933105469
"FDH46","OUT017",1691.75073242188
"FDV31","OUT013",2964.2138671875
"NCT41","OUT027",3902.5390625
"FDE22","OUT027",4078.70751953125
"FDC26","OUT045",1601.82482910156
"DRF51","OUT017",603.763671875
"NCY53","OUT019",282.51611328125
"FDY21","OUT017",3341.79663085938
"FDL27","OUT013",987.141479492188
"FDZ34","OUT049",3296.83666992188
"NCF43","OUT010",439.221618652344
"FDC21","OUT035",1717.8564453125
"FDL26","OUT013",2424.66625976562
"FDT25","OUT010",258.9697265625
"NCR30","OUT046",1169.255859375
"DRL23","OUT019",321.851531982422
"NCR05","OUT049",3050.53637695312
"NCE19","OUT018",733.359436035156
"FDY07","OUT035",669.17578125
"FDB10","OUT017",4002.86840820312
"FDP57","OUT013",1610.08935546875
"FDU48","OUT019",280.617889404297
"FDH48","OUT035",1417.0185546875
"FDO33","OUT035",1981.78857421875
"NCU29","OUT045",2275.33154296875
"FDW35","OUT046",689.923522949219
"FDH05","OUT010",591.90478515625
"FDP26","OUT049",1582.06469726562
"DRG27","OUT035",670.320373535156
"FDQ33","OUT046",2455.32177734375
"FDH20","OUT010",252.023696899414
"FDV14","OUT046",1258.44787597656
"DRD01","OUT046",844.959655761719
"NCI17","OUT049",1553.26611328125
"FDF39","OUT010",718.812377929688
"FDX37","OUT046",1687.58471679688
"NCX17","OUT035",3378.05810546875
"FDN03","OUT013",4176.19140625
"NCS41","OUT010",480.712005615234
"FDH34","OUT045",2752.53198242188
"NCX53","OUT018",2056.69262695312
"FDY31","OUT046",2230.30078125
"FDD20","OUT017",2138.05981445312
"FDE51","OUT045",794.744140625
"FDV27","OUT046",1378.83374023438
"FDF16","OUT035",2412.3037109375
"FDZ02","OUT049",1519.71594238281
"NCK05","OUT045",958.884948730469
"FDM12","OUT027",4635.259765625
"NCA05","OUT018",2133.76708984375
"FDX33","OUT045",2497.40747070312
"FDM25","OUT049",2711.708984375
"FDE41","OUT018",1229.83581542969
"FDW14","OUT045",1336.94091796875
"NCD30","OUT046",1492.95373535156
"FDB23","OUT010",643.543090820312
"FDF45","OUT046",923.09765625
"FDW20","OUT017",2059.6865234375
"FDF47","OUT045",3281.5009765625
"NCR05","OUT019",485.476409912109
"DRB01","OUT046",2933.39233398438
"FDE36","OUT013",2580.5693359375
"FDU56","OUT049",3043.11010742188
"FDB23","OUT049",3780.79541015625
"FDN48","OUT049",1406.79284667969
"FDS43","OUT013",3025.29077148438
"NCN05","OUT013",2973.84106445312
"NCL53","OUT049",2982.9501953125
"FDL56","OUT046",1347.7177734375
"FDH17","OUT018",1373.91125488281
"FDP37","OUT046",1924.79504394531
"FDG09","OUT019",552.333679199219
"FDA55","OUT045",4105.951171875
"FDX31","OUT049",3531.78857421875
"FDJ41","OUT045",3968.45190429688
"DRC24","OUT045",2483.12622070312
"FDQ21","OUT035",2083.30151367188
"NCT54","OUT045",1466.06494140625
"FDH08","OUT049",3991.4453125
"FDY38","OUT018",3305.20361328125
"DRM11","OUT010",636.252319335938
"FDG32","OUT049",3296.95751953125
"NCH18","OUT046",3749.82592773438
"FDI20","OUT035",3844.0009765625
"FDA33","OUT018",2213.27758789062
"FDN45","OUT013",3436.60888671875
"FDT45","OUT010",161.379104614258
"FDR32","OUT035",3736.69384765625
"FDA48","OUT017",3640.42211914062
"FDN23","OUT017",2360.30859375
"NCR18","OUT035",674.842224121094
"FDD45","OUT046",1496.60388183594
"FDI22","OUT018",2948.57275390625
"FDT09","OUT013",2074.60717773438
"DRC24","OUT027",4118.64013671875
"FDT39","OUT046",2387.806640625
"FDX28","OUT045",1512.48950195312
"FDA50","OUT018",1319.3955078125
"FDT33","OUT027",4152.05078125
"FDQ60","OUT049",1942.07580566406
"NCM19","OUT018",1542.46533203125
"FDF40","OUT046",3649.36645507812
"NCI30","OUT035",3627.3701171875
"FDK34","OUT049",3853.58129882812
"FDA38","OUT027",5052.23046875
"FDT02","OUT045",620.309814453125
"FDC11","OUT017",1328.88684082031
"FDD08","OUT046",677.032836914062
"NCS29","OUT046",4088.58666992188
"DRI03","OUT010",556.645690917969
"FDK48","OUT035",1297.18371582031
"FDM52","OUT049",2539.59057617188
"FDP49","OUT035",899.435791015625
"DRA24","OUT046",2528.48681640625
"NCJ43","OUT049",2726.11669921875
"FDE11","OUT045",3288.54296875
"FDP01","OUT049",2328.77954101562
"FDQ59","OUT018",1163.27954101562
"FDA43","OUT019",466.963195800781
"FDL14","OUT017",2407.68408203125
"FDV50","OUT010",308.407257080078
"FDT01","OUT027",5591.83251953125
"NCC42","OUT035",2360.28759765625
"FDO28","OUT046",1875.70971679688
"FDD32","OUT019",252.163711547852
"FDV45","OUT035",3194.78735351562
"NCW17","OUT019",331.387237548828
"NCJ17","OUT027",2355.94165039062
"NCF18","OUT049",3194.35571289062
"FDP01","OUT045",2284.95825195312
"FDH24","OUT045",2524.00805664062
"FDI38","OUT027",5513.18115234375
"FDX03","OUT035",681.406860351562
"FDY28","OUT046",3544.49145507812
"FDN34","OUT018",2455.48071289062
"FDJ02","OUT045",2343.80590820312
"FDW40","OUT019",292.554077148438
"FDX03","OUT017",675.934631347656
"FDE17","OUT027",3645.73706054688
"FDT58","OUT046",2624.55712890625
"FDI38","OUT013",3638.07592773438
"FDW22","OUT035",3721.00317382812
"FDS15","OUT027",2751.45043945312
"NCX06","OUT013",2888.94287109375
"DRK47","OUT035",3917.26489257812
"FDC23","OUT027",4907.41064453125
"FDM56","OUT010",272.161804199219
"FDP21","OUT046",2939.62084960938
"FDP58","OUT046",3441.24389648438
"FDA27","OUT019",517.698303222656
"FDK41","OUT019",229.526931762695
"NCH42","OUT046",3721.341796875
"FDG29","OUT045",632.248718261719
"FDW15","OUT018",2162.85180664062
"FDD28","OUT018",700.61181640625
"FDQ37","OUT049",3194.63745117188
"FDC23","OUT035",3522.17626953125
"FDV13","OUT035",1316.62939453125
"FDK33","OUT046",3321.19995117188
"FDO33","OUT013",2008.23120117188
"FDN21","OUT017",2593.90405273438
"NCW06","OUT027",5090.59423828125
"FDI38","OUT035",3816.52563476562
"FDC21","OUT027",2788.51293945312
"NCS05","OUT046",1976.69653320312
"NCN53","OUT049",677.623291015625
"FDV40","OUT010",198.28564453125
"FDG60","OUT017",3856.39404296875
"NCY30","OUT027",4440.6748046875
"FDM40","OUT045",2132.93041992188
"NCO30","OUT046",2858.03295898438
"FDK10","OUT046",2841.2021484375
"FDM36","OUT045",2729.68481445312
"FDN10","OUT013",1855.63452148438
"FDM46","OUT018",1323.41528320312
"FDX50","OUT049",1564.55029296875
"FDP33","OUT045",3857.93090820312
"FDO12","OUT045",2866.25317382812
"FDC28","OUT013",1595.69079589844
"FDO31","OUT045",1305.60571289062
"FDX45","OUT035",2656.46240234375
"FDV21","OUT049",2001.26245117188
"FDH04","OUT049",1446.70324707031
"NCG54","OUT013",2715.49462890625
"FDO13","OUT046",2513.93725585938
"FDA09","OUT027",5116.55517578125
"FDC38","OUT017",2034.46923828125
"NCO42","OUT046",2367.23193359375
"FDL45","OUT049",2034.03918457031
"NCK31","OUT013",785.362121582031
"FDM39","OUT017",2850.16186523438
"FDC22","OUT010",494.414031982422
"FDF46","OUT046",1867.89196777344
"FDQ37","OUT045",2880.7734375
"FDH41","OUT010",616.429016113281
"FDQ04","OUT046",704.542785644531
"NCQ02","OUT027",4544.6640625
"FDJ57","OUT027",4900.85546875
"NCE07","OUT049",2307.18896484375
"FDE56","OUT013",826.666320800781
"FDI20","OUT049",3722.423828125
"FDK36","OUT018",607.8876953125
"FDP08","OUT027",5358.98681640625
"FDF44","OUT017",2069.6357421875
"NCU53","OUT017",2538.3017578125
"FDF47","OUT035",3464.26098632812
"FDS55","OUT010",369.056365966797
"FDZ52","OUT010",262.771697998047
"FDL04","OUT018",1411.47521972656
"NCM26","OUT035",2507.1376953125
"FDX43","OUT049",2590.42065429688
"FDP52","OUT049",3784.70092773438
"DRK49","OUT045",658.405395507812
"FDE38","OUT013",2392.18383789062
"DRF13","OUT035",2486.40771484375
"FDK41","OUT010",204.615478515625
"FDJ04","OUT027",2918.5166015625
"FDZ44","OUT018",1481.6640625
"FDS11","OUT013",3839.7177734375
"FDA55","OUT049",4069.99755859375
"NCW53","OUT046",2802.40942382812
"FDB49","OUT027",2535.9033203125
"FDD23","OUT017",3353.63500976562
"NCV42","OUT045",1693.28723144531
"NCZ29","OUT018",1665.93823242188
"FDQ26","OUT013",785.531127929688
"FDV08","OUT017",693.589538574219
"FDC53","OUT049",1523.95776367188
"FDV58","OUT010",486.645568847656
"NCP02","OUT019",220.562454223633
"DRI37","OUT045",835.416076660156
"FDQ12","OUT049",3760.33251953125
"FDE33","OUT046",1335.78332519531
"FDX27","OUT045",1396.89172363281
"FDM22","OUT017",791.339904785156
"NCH30","OUT019",289.545654296875
"FDC04","OUT017",3960.841796875
"FDO38","OUT046",1291.751953125
"FDV52","OUT027",2871.3544921875
"FDB32","OUT013",1420.6103515625
"FDV43","OUT018",639.029907226562
"FDI24","OUT018",2726.76220703125
"FDR40","OUT017",1423.82238769531
"FDW02","OUT049",2013.25415039062
"FDE44","OUT049",750.33642578125
"FDL38","OUT046",1411.73669433594
"NCT54","OUT010",285.99267578125
"DRJ39","OUT010",627.998168945312
"FDW55","OUT049",4159.7216796875
"DRF13","OUT019",345.036468505859
"NCW17","OUT049",2082.64135742188
"FDP13","OUT035",722.115051269531
"FDS08","OUT018",2468.07958984375
"NCP17","OUT035",973.915161132812
"NCO53","OUT035",3037.00439453125
"FDH19","OUT045",2713.4931640625
"FDJ04","OUT017",1968.67297363281
"FDG10","OUT049",836.234680175781
"FDA40","OUT010",166.545150756836
"FDI53","OUT045",2477.37036132812
"FDU09","OUT010",155.673233032227
"FDK60","OUT045",1521.41137695312
"FDR43","OUT017",623.636901855469
"FDW22","OUT017",3757.43212890625
"DRP47","OUT010",607.1826171875
"DRG48","OUT010",514.84814453125
"FDA14","OUT035",2563.4296875
"FDU49","OUT013",1283.5458984375
"FDK28","OUT045",3845.51879882812
"FDT19","OUT046",2853.16137695312
"NCQ42","OUT045",1900.64709472656
"FDD03","OUT045",3537.09521484375
"NCM53","OUT013",1713.78771972656
"NCX53","OUT045",2249.93798828125
"FDV14","OUT027",2113.32373046875
"NCZ54","OUT017",2655.85888671875
"FDB39","OUT013",764.828979492188
"DRC24","OUT046",2385.00610351562
"FDY36","OUT013",1241.24291992188
"FDN01","OUT035",2787.08032226562
"DRH25","OUT046",787.610473632812
"FDV08","OUT046",688.481628417969
"NCP53","OUT049",3840.81689453125
"FDU52","OUT010",412.138275146484
"NCI42","OUT045",3067.37890625
"FDZ14","OUT035",1898.34973144531
"FDF11","OUT046",3878.5947265625
"FDQ13","OUT018",1312.84765625
"FDO32","OUT010",171.090728759766
"DRJ37","OUT018",2107.42626953125
"FDY43","OUT046",2707.47778320312
"NCT41","OUT017",2430.46752929688
"NCV17","OUT045",2092.07397460938
"FDM04","OUT027",1468.44055175781
"DRB48","OUT018",422.718627929688
"FDM24","OUT013",2346.55615234375
"FDT37","OUT049",3993.89990234375
"NCO05","OUT010",279.820556640625
"FDL13","OUT046",3672.875
"FDL15","OUT017",2426.384765625
"FDB11","OUT018",3151.36572265625
"FDL14","OUT019",371.754302978516
"FDY10","OUT019",286.328948974609
"FDJ40","OUT049",1713.38891601562
"NCW18","OUT046",3738.17456054688
"NCY06","OUT013",2007.03869628906
"DRE13","OUT018",1294.54260253906
"FDA26","OUT045",3781.7763671875
"NCE19","OUT010",194.938858032227
"FDE33","OUT035",1306.93212890625
"DRL59","OUT027",1400.82568359375
"FDY07","OUT046",741.758605957031
"FDF57","OUT018",2488.6123046875
"FDM58","OUT035",1757.32727050781
"FDP26","OUT027",2527.14770507812
"FDY32","OUT046",2500.02661132812
"FDD51","OUT010",128.860260009766
"FDU22","OUT018",1640.55737304688
"FDZ49","OUT018",3253.60131835938
"NCI42","OUT017",3617.177734375
"FDT04","OUT027",897.044128417969
"NCU41","OUT045",2838.92724609375
"FDS56","OUT045",4001.00122070312
"NCN42","OUT017",2405.09423828125
"FDK34","OUT046",3816.14453125
"FDB03","OUT017",4035.09301757812
"DRJ25","OUT035",788.4658203125
"FDT25","OUT027",3317.00537109375
"FDN20","OUT013",2714.99877929688
"FDP09","OUT013",3506.01147460938
"FDM20","OUT019",548.167419433594
"NCG55","OUT046",1924.72521972656
"NCP14","OUT045",1585.94763183594
"NCH06","OUT046",3358.80151367188
"FDV52","OUT013",1861.16967773438
"NCL07","OUT035",681.150939941406
"DRJ11","OUT027",4578.44189453125
"DRO59","OUT013",1237.28002929688
"FDW15","OUT010",419.406707763672
"NCQ30","OUT035",1896.56262207031
"NCN54","OUT019",207.900329589844
"FDY01","OUT027",2804.52563476562
"FDX39","OUT035",3880.93286132812
"FDH53","OUT027",2155.42138671875
"FDA57","OUT035",693.823120117188
"NCC07","OUT010",446.7470703125
"FDU28","OUT013",3016.35375976562
"FDK36","OUT010",125.139251708984
"FDR36","OUT018",549.178833007812
"NCQ17","OUT035",2513.09936523438
"FDS28","OUT019",149.795166015625
"FDE08","OUT045",2345.646484375
"FDU22","OUT046",1952.46069335938
"FDG41","OUT045",1562.08666992188
"FDO31","OUT010",224.859024047852
"FDM21","OUT019",565.674255371094
"FDU40","OUT017",2684.14819335938
"FDV36","OUT018",1812.24597167969
"FDT10","OUT027",1621.02770996094
"FDX38","OUT045",740.058166503906
"NCU30","OUT027",4048.33178710938
"NCV06","OUT049",3111.22387695312
"FDT16","OUT035",4141.90673828125
"NCP41","OUT027",2484.93969726562
"FDZ56","OUT017",2999.99096679688
"FDC22","OUT035",2977.74658203125
"FDU10","OUT035",698.253662109375
"FDS46","OUT045",1846.22619628906
"FDO08","OUT049",2503.3740234375
"NCV42","OUT018",1579.38903808594
"FDP33","OUT035",4124.44091796875
"FDJ12","OUT046",3664.45092773438
"FDH04","OUT045",1446.8310546875
"NCU54","OUT013",3610.75024414062
"FDO36","OUT010",555.075317382812
"FDT37","OUT027",5598.06689453125
"FDD14","OUT010",569.588439941406
"FDA16","OUT013",3612.88696289062
"NCS42","OUT019",272.216278076172
"FDP10","OUT019",249.896011352539
"FDQ28","OUT049",2508.62158203125
"FDK57","OUT010",300.342010498047
"FDK02","OUT013",1860.9248046875
"FDW47","OUT018",1677.90734863281
"NCC42","OUT018",2026.1240234375
"FDQ37","OUT018",3105.69360351562
"FDL40","OUT046",1349.91821289062
"DRE13","OUT010",201.199432373047
"FDQ34","OUT027",2479.46459960938
"NCB54","OUT046",1871.68432617188
"FDS48","OUT049",2514.55297851562
"FDO15","OUT045",1078.72839355469
"NCT30","OUT013",719.399230957031
"FDU49","OUT027",2252.123046875
"FDE21","OUT046",1893.31188964844
"FDS49","OUT019",293.807403564453
"FDT38","OUT027",2141.48510742188
"FDZ01","OUT045",1613.7880859375
"FDC41","OUT035",1199.71362304688
"DRG13","OUT010",418.773223876953
"NCZ42","OUT018",3094.26879882812
"NCM07","OUT045",1387.97839355469
"NCV17","OUT018",1763.07263183594
"DRK39","OUT035",1381.16540527344
"FDS37","OUT018",1558.95959472656
"FDV12","OUT019",273.104705810547
"NCG19","OUT018",3619.3984375
"FDS51","OUT013",863.95361328125
"NCO14","OUT046",652.762573242188
"FDC38","OUT046",1973.31359863281
"FDN15","OUT046",2201.84033203125
"NCH42","OUT013",3821.07470703125
"FDQ22","OUT046",584.266174316406
"FDC05","OUT013",3092.30053710938
"FDZ31","OUT013",3114.23706054688
"DRJ23","OUT049",3046.33984375
"FDC52","OUT035",2537.48559570312
"DRD12","OUT010",219.627304077148
"FDV55","OUT017",2368.55346679688
"FDD32","OUT046",1275.21044921875
"FDR01","OUT049",3041.65307617188
"FDY08","OUT019",331.106872558594
"FDQ45","OUT045",2566.16235351562
"DRN11","OUT027",3728.1982421875
"NCS05","OUT018",1696.79748535156
"FDY32","OUT035",2619.9970703125
"NCD31","OUT045",2644.04077148438
"NCE06","OUT049",2479.42602539062
"NCP14","OUT046",1629.15209960938
"NCF18","OUT019",509.552429199219
"FDF14","OUT018",2188.5615234375
"FDB22","OUT017",2334.88500976562
"NCH54","OUT049",2632.43310546875
"FDU27","OUT035",827.983337402344
"FDS58","OUT027",4269.45751953125
"NCU29","OUT035",2512.1904296875
"FDJ57","OUT013",3039.12353515625
"FDL56","OUT049",1335.38708496094
"FDH60","OUT035",3139.11083984375
"FDN24","OUT018",739.795288085938
"FDD02","OUT017",2130.10693359375
"FDP15","OUT017",4048.7353515625
"FDB28","OUT027",4776.66748046875
"DRC49","OUT045",2351.39379882812
"NCG30","OUT018",1657.15979003906
"FDJ14","OUT049",1464.31787109375
"FDL52","OUT045",651.782897949219
"NCG19","OUT027",5367.994140625
"NCN41","OUT035",1984.86462402344
"FDW22","OUT013",3582.47607421875
"FDI02","OUT013",1743.80847167969
"FDV51","OUT045",2608.31005859375
"FDV48","OUT046",1376.61120605469
"NCL17","OUT019",370.858062744141
"FDP46","OUT045",1377.44592285156
"FDU10","OUT045",623.135620117188
"FDT37","OUT010",718.305236816406
"FDI27","OUT035",800.929931640625
"FDN51","OUT046",3633.85083007812
"FDW07","OUT035",1306.05590820312
"FDN45","OUT049",3493.00146484375
"DRN37","OUT027",4073.28100585938
"DRF48","OUT049",3083.9970703125
"FDP38","OUT019",210.932022094727
"NCX18","OUT027",4543.83056640625
"FDK45","OUT018",1684.53967285156
"FDZ37","OUT049",1442.11376953125
"FDS50","OUT018",3339.01171875
"NCR54","OUT018",2777.68627929688
"NCS17","OUT035",1504.86437988281
"FDV31","OUT046",2849.82885742188
"DRE27","OUT017",1570.0283203125
"FDN60","OUT013",2434.2705078125
"FDK26","OUT013",3073.43090820312
"FDX37","OUT018",1419.07836914062
"FDW31","OUT046",2865.48388671875
"FDX26","OUT018",2687.013671875
"DRL49","OUT019",344.794372558594
"FDU49","OUT017",1353.95690917969
"FDY58","OUT046",3712.21997070312
"FDN03","OUT045",3716.197265625
"NCV06","OUT010",456.636199951172
"FDH53","OUT045",1216.7392578125
"FDG31","OUT018",781.686340332031
"NCC06","OUT045",2066.55810546875
"FDS13","OUT049",3836.875
"FDP16","OUT035",3920.60229492188
"FDA35","OUT013",1953.70959472656
"DRP47","OUT018",3616.61352539062
"FDY28","OUT010",586.565734863281
"FDY20","OUT035",1369.83996582031
"NCH30","OUT017",1723.00952148438
"NCR29","OUT019",184.308303833008
"NCP05","OUT013",2359.52124023438
"NCF30","OUT019",289.937042236328
"FDA08","OUT035",2519.60522460938
"FDN51","OUT027",4924.7353515625
"FDH12","OUT046",1673.92114257812
"FDY39","OUT017",3334.72216796875
"NCO53","OUT045",2837.36865234375
"FDB40","OUT046",2399.14624023438
"FDH02","OUT049",1426.67553710938
"FDY11","OUT027",1820.5791015625
"FDQ09","OUT019",309.112854003906
"FDP16","OUT013",4024.13549804688
"NCF55","OUT018",465.093994140625
"FDY09","OUT027",4488.08837890625
"FDY39","OUT045",3348.8291015625
"NCU53","OUT049",2424.91650390625
"NCT41","OUT049",2562.71069335938
"FDJ45","OUT046",715.419189453125
"FDR28","OUT013",2670.31909179688
"FDN08","OUT013",1825.21936035156
"FDJ07","OUT049",1836.00927734375
"FDZ09","OUT027",4200.95458984375
"FDQ14","OUT017",2399.5654296875
"FDY12","OUT027",1425.71813964844
"FDK57","OUT046",1944.65478515625
"FDD20","OUT049",2112.39111328125
"FDS36","OUT018",1573.85070800781
"FDI40","OUT049",1660.45556640625
"FDJ40","OUT045",1671.1025390625
"FDE08","OUT013",2338.32373046875
"DRK01","OUT013",1531.40612792969
"FDC58","OUT049",683.977905273438
"FDE50","OUT046",2939.05883789062
"FDX48","OUT035",2570.40405273438
"DRM35","OUT018",2619.75830078125
"FDG41","OUT013",1610.31591796875
"FDB52","OUT046",3766.77221679688
"FDV19","OUT045",2575.39916992188
"DRG48","OUT017",2345.17846679688
"FDI26","OUT013",2902.92529296875
"FDU11","OUT019",363.525390625
"FDF59","OUT019",282.046813964844
"FDR07","OUT049",1435.27734375
"NCE06","OUT017",2310.04052734375
"FDE10","OUT046",1951.88037109375
"NCO55","OUT046",1632.86437988281
"FDZ13","OUT013",832.528381347656
"FDT50","OUT017",1546.60375976562
"FDH12","OUT010",265.013641357422
"FDD21","OUT045",1896.12487792969
"NCM05","OUT013",4113.00244140625
"FDK04","OUT013",820.442810058594
"FDN33","OUT017",1593.18688964844
"NCM18","OUT010",189.720504760742
"DRC25","OUT049",1445.57604980469
"FDT47","OUT017",1724.61608886719
"FDD45","OUT027",2705.48388671875
"NCD07","OUT018",1567.90319824219
"NCY54","OUT010",472.353912353516
"FDL12","OUT049",936.777099609375
"FDL02","OUT017",1487.05114746094
"FDC60","OUT035",1675.39135742188
"FDR37","OUT017",2978.68701171875
"FDY16","OUT017",3148.40380859375
"FDU26","OUT045",1947.00598144531
"FDN24","OUT013",694.174865722656
"FDH44","OUT013",2331.52856445312
"FDE23","OUT010",132.991149902344
"FDW60","OUT017",2645.3857421875
"FDQ55","OUT049",1882.20263671875
"FDV32","OUT027",1829.98046875
"FDV03","OUT010",401.374176025391
"FDY14","OUT010",604.830505371094
"NCL55","OUT027",5245.65966796875
"DRF25","OUT017",680.039001464844
